Class,component,sup,cpm,mis,misr,dir,omega
5.0,32.0,4.0,6000.0,1.5,0.0,iv,3000.0
5.0,33.0,4.0,35000.0,1.65,0.0,iv,3000.0
5.0,34.0,4.0,37000.0,1.75,0.0,io,3000.0
5.0,35.0,1.0,6000.0,4.5,0.0,io,3000.0
5.0,36.0,1.0,6000.0,2.25,0.0,iv,3000.0
5.0,37.0,1.0,13500.0,2.75,0.0,io,3000.0
5.0,38.0,1.0,18000.0,12.0,0.0,iv,3000.0
5.0,39.0,1.0,28000.0,4.5,0.0,iv,3000.0
5.0,40.0,1.0,35000.0,2.1,0.0,iv,3000.0
5.0,41.0,1.0,36000.0,2.25,0.0,io,3000.0
5.0,42.0,2.0,3000.0,3.2,0.0,io,3000.0
5.0,43.0,2.0,3000.0,1.0,0.0,iv,3000.0
5.0,44.0,2.0,3000.0,1.75,0.0,ia,3000.0
5.0,45.0,2.0,6000.0,5.0,0.0,io,3000.0
5.0,46.0,2.0,6000.0,2.0,0.0,iv,3000.0
5.0,47.0,2.0,6000.0,4.5,0.0,ia,3000.0
5.0,48.0,2.0,12000.0,2.2,0.0,io,3000.0
5.0,49.0,2.0,18000.0,2.75,0.0,io,3000.0
5.0,50.0,2.0,18000.0,12.0,0.0,iv,3000.0
5.0,51.0,2.0,18000.0,4.5,0.0,ia,3000.0
5.0,52.0,2.0,29000.0,8.5,0.0,iv,3000.0
5.0,53.0,2.0,36000.0,1.9,0.0,iv,3000.0
5.0,54.0,2.0,37000.0,3.5,0.0,io,3000.0
5.0,55.0,2.0,37000.0,8.5,0.0,ia,3000.0
5.0,56.0,3.0,3000.0,37.5,0.0,io,3000.0
5.0,57.0,3.0,3000.0,19.0,0.0,iv,3000.0
5.0,58.0,3.0,3000.0,3.5,0.0,ia,3000.0
5.0,59.0,3.0,3000.0,37.5,0.0,ma,3000.0
5.0,0.0,1.0,0.0,10.0,10.5,ao,3000.0
5.0,1.0,1.0,0.0,1.5,1.75,vo,3000.0
5.0,2.0,2.0,0.0,24.5,10.5,ao,3000.0
5.0,3.0,2.0,0.0,130.0,6.5,av,3000.0
5.0,4.0,2.0,0.0,210.0,12.0,aa,3000.0
5.0,5.0,2.0,0.0,5.0,1.85,vo,3000.0
5.0,6.0,2.0,0.0,19.5,1.05,vv,3000.0
5.0,7.0,2.0,0.0,34.0,2.15,va,3000.0
5.0,8.0,2.0,3000.0,4.4,1.35,io,3000.0
5.0,9.0,2.0,3000.0,19.5,0.95,iv,3000.0
5.0,10.0,2.0,3000.0,32.0,1.85,ia,3000.0
5.0,11.0,2.0,6000.0,0.85,0.5,io,3000.0
5.0,12.0,2.0,6000.0,1.1,0.0,iv,3000.0
5.0,13.0,2.0,6000.0,2.1,0.6,ia,3000.0
5.0,14.0,2.0,15000.0,0.5,0.0,iv,3000.0
5.0,15.0,2.0,9000.0,0.6,0.5,iv,3000.0
5.0,16.0,2.0,3000.0,32.0,0.0,ma,3000.0
5.0,0.0,3.0,0.0,48.0,0.0,ao,3000.0
5.0,1.0,3.0,0.0,16.0,0.0,av,3000.0
5.0,2.0,3.0,0.0,16.0,0.0,vo,3000.0
5.0,3.0,3.0,0.0,11.0,0.0,vv,3000.0
5.0,4.0,1.0,0.0,4.5,0.0,ao,3000.0
5.0,5.0,1.0,0.0,4.75,0.0,av,3000.0
5.0,6.0,1.0,0.0,2.65,0.0,vo,3000.0
5.0,7.0,1.0,0.0,3.1,0.0,vv,3000.0
5.0,8.0,4.0,0.0,9.0,0.0,ao,3000.0
5.0,9.0,4.0,0.0,9.5,0.0,aa,3000.0
5.0,10.0,4.0,0.0,7.5,0.0,vo,3000.0
5.0,11.0,4.0,0.0,4.5,0.0,va,3000.0
5.0,12.0,2.0,0.0,4.25,0.0,ao,3000.0
5.0,13.0,2.0,0.0,7.5,0.0,av,3000.0
5.0,14.0,2.0,0.0,5.0,0.0,aa,3000.0
5.0,15.0,2.0,0.0,2.5,0.0,vo,3000.0
5.0,16.0,2.0,0.0,4.0,0.0,vv,3000.0
5.0,17.0,2.0,0.0,2.15,0.0,va,3000.0
5.0,18.0,1.0,6000.0,2.15,0.0,io,3000.0
5.0,19.0,1.0,6000.0,2.7,0.0,iv,3000.0
5.0,20.0,1.0,9000.0,0.95,0.0,io,3000.0
5.0,21.0,2.0,3000.0,0.5,0.0,io,3000.0
5.0,22.0,2.0,3000.0,1.5,0.0,iv,3000.0
5.0,23.0,2.0,3000.0,1.25,0.0,ia,3000.0
5.0,24.0,2.0,6000.0,2.25,0.0,io,3000.0
5.0,25.0,2.0,6000.0,3.5,0.0,iv,3000.0
5.0,26.0,2.0,6000.0,1.45,0.0,ia,3000.0
5.0,27.0,2.0,12000.0,0.5,0.0,iv,3000.0
5.0,28.0,1.0,3000.0,0.55,0.0,io,3000.0
5.0,29.0,1.0,3000.0,0.6,0.0,iv,3000.0
5.0,30.0,2.0,18000.0,0.35,0.0,io,3000.0
5.0,31.0,4.0,24000.0,5.25,0.0,io,3000.0
5.0,32.0,3.0,3000.0,14.0,0.0,io,3000.0
5.0,33.0,3.0,3000.0,4.2,0.0,iv,3000.0
5.0,34.0,3.0,6000.0,4.25,0.0,io,3000.0
5.0,35.0,3.0,18000.0,2.5,0.0,io,3000.0
5.0,36.0,3.0,18000.0,1.6,0.0,iv,3000.0
5.0,37.0,3.0,24000.0,3.6,0.0,io,3000.0
5.0,38.0,3.0,24000.0,3.3,0.0,iv,3000.0
5.0,39.0,4.0,3000.0,2.2,0.0,io,3000.0
5.0,40.0,4.0,3000.0,2.5,0.0,ia,3000.0
5.0,41.0,4.0,6000.0,1.75,0.0,io,3000.0
5.0,42.0,4.0,6000.0,1.7,0.0,ia,3000.0
5.0,43.0,4.0,18000.0,1.8,0.0,ia,3000.0
5.0,44.0,3.0,3000.0,14.0,0.0,ma,3000.0
5.0,0.0,2.0,0.0,70.0,0.0,ao,1500.0
5.0,1.0,2.0,0.0,15.0,0.0,av,1500.0
5.0,2.0,2.0,0.0,4.5,0.0,aa,1500.0
5.0,3.0,2.0,0.0,5.6,0.0,vo,1500.0
5.0,4.0,2.0,0.0,1.3,0.0,vv,1500.0
5.0,5.0,2.0,0.0,0.8,0.0,va,1500.0
5.0,6.0,3.0,0.0,120.0,0.0,ao,1500.0
5.0,7.0,3.0,0.0,50.0,0.0,av,1500.0
5.0,8.0,3.0,0.0,8.2,0.0,vo,1500.0
5.0,9.0,3.0,0.0,4.5,0.0,vv,1500.0
5.0,10.0,1.0,0.0,60.0,0.0,ao,1500.0
5.0,11.0,1.0,0.0,9.5,0.0,av,1500.0
5.0,12.0,1.0,0.0,5.2,0.0,vo,1500.0
5.0,13.0,1.0,0.0,1.3,0.0,vv,1500.0
5.0,14.0,4.0,0.0,35.0,0.0,ao,1500.0
5.0,15.0,4.0,0.0,24.0,0.0,aa,1500.0
5.0,16.0,4.0,0.0,3.1,0.0,vo,1500.0
5.0,17.0,4.0,0.0,2.4,0.0,va,1500.0
5.0,18.0,1.0,3000.0,0.6,0.0,io,1500.0
5.0,19.0,2.0,1500.0,5.0,0.0,io,1500.0
5.0,20.0,2.0,9000.0,0.75,0.0,io,1500.0
5.0,21.0,3.0,1500.0,8.0,0.0,io,1500.0
5.0,22.0,3.0,1500.0,3.8,0.0,iv,1500.0
5.0,23.0,1.0,1500.0,4.5,0.0,io,1500.0
5.0,24.0,3.0,3000.0,2.6,0.0,io,1500.0
5.0,25.0,4.0,18000.0,0.5,0.0,io,1500.0
5.0,26.0,4.0,18000.0,0.6,0.0,ia,1500.0
5.0,27.0,3.0,9000.0,1.4,0.0,io,1500.0
5.0,28.0,3.0,9000.0,0.9,0.0,iv,1500.0
5.0,29.0,4.0,1500.0,2.0,0.0,io,1500.0
5.0,30.0,4.0,1500.0,1.6,0.0,ia,1500.0
5.0,31.0,4.0,3000.0,0.6,0.0,io,1500.0
5.0,32.0,4.0,9000.0,0.9,0.0,io,1500.0
5.0,33.0,3.0,1500.0,8.0,0.0,ma,1500.0
5.0,0.0,1.0,0.0,4.5,0.0,ao,3000.0
5.0,1.0,1.0,0.0,4.5,0.0,av,3000.0
5.0,2.0,1.0,0.0,1.2,0.0,vo,3000.0
5.0,3.0,1.0,0.0,0.9,0.0,vv,3000.0
5.0,4.0,2.0,0.0,4.5,0.0,ao,3000.0
5.0,5.0,2.0,0.0,3.5,0.0,av,3000.0
5.0,6.0,2.0,0.0,4.0,0.0,aa,3000.0
5.0,7.0,2.0,0.0,1.2,0.0,vo,3000.0
5.0,8.0,2.0,0.0,0.7,0.0,vv,3000.0
5.0,9.0,2.0,0.0,0.9,0.0,va,3000.0
5.0,10.0,4.0,0.0,4.5,0.0,ao,3000.0
5.0,11.0,4.0,0.0,45.0,0.0,av,3000.0
5.0,12.0,4.0,0.0,1.3,0.0,vo,3000.0
5.0,13.0,4.0,0.0,7.2,0.0,vv,3000.0
5.0,14.0,3.0,0.0,70.0,0.0,ao,3000.0
5.0,15.0,3.0,0.0,22.5,0.0,av,3000.0
5.0,16.0,3.0,0.0,4.5,0.0,aa,3000.0
5.0,17.0,3.0,0.0,10.0,0.0,vo,3000.0
5.0,18.0,3.0,0.0,4.5,0.0,vv,3000.0
5.0,19.0,3.0,0.0,1.6,0.0,va,3000.0
5.0,20.0,3.0,6000.0,0.9,0.0,io,3000.0
5.0,21.0,3.0,6000.0,1.4,0.0,iv,3000.0
5.0,22.0,3.0,3000.0,10.0,0.0,io,3000.0
5.0,23.0,3.0,3000.0,3.5,0.0,iv,3000.0
5.0,24.0,3.0,3000.0,0.4,0.0,ia,3000.0
5.0,25.0,3.0,12000.0,0.8,0.0,io,3000.0
5.0,26.0,3.0,12000.0,0.6,0.0,ia,3000.0
5.0,27.0,4.0,3000.0,6.0,0.0,iv,3000.0
5.0,28.0,3.0,36000.0,1.3,0.0,io,3000.0
5.0,29.0,3.0,40000.0,0.9,0.0,iv,3000.0
5.0,30.0,3.0,3000.0,10.0,0.0,ma,3000.0
6.0,0.0,1.0,0.0,3.5,0.0,ao,1000.0
6.0,1.0,1.0,0.0,2.5,0.0,av,1000.0
6.0,2.0,1.0,0.0,1.3,0.0,vo,1000.0
6.0,3.0,1.0,0.0,0.6,0.0,vv,1000.0
6.0,4.0,3.0,0.0,21.0,0.0,ao,1000.0
6.0,5.0,3.0,0.0,15.0,0.0,av,1000.0
6.0,6.0,3.0,0.0,7.5,0.0,aa,1000.0
6.0,7.0,3.0,0.0,1.4,0.0,vo,1000.0
6.0,8.0,3.0,0.0,1.2,0.0,vv,1000.0
6.0,9.0,3.0,0.0,0.8,0.0,va,1000.0
6.0,10.0,2.0,0.0,5.5,0.0,ao,1000.0
6.0,11.0,2.0,0.0,5.5,0.0,aa,1000.0
6.0,12.0,2.0,0.0,0.75,0.0,vo,1000.0
6.0,13.0,2.0,0.0,0.95,0.0,va,1000.0
6.0,14.0,1.0,6000.0,0.4,0.0,io,1000.0
6.0,15.0,1.0,18000.0,1.1,0.0,io,1000.0
6.0,16.0,1.0,18000.0,0.4,0.0,iv,1000.0
6.0,17.0,2.0,18000.0,0.4,0.0,io,1000.0
6.0,18.0,2.0,18000.0,0.6,0.0,ia,1000.0
6.0,19.0,3.0,1000.0,1.0,0.0,io,1000.0
6.0,20.0,3.0,1000.0,0.8,0.0,iv,1000.0
6.0,21.0,3.0,1000.0,0.3,0.0,ia,1000.0
6.0,22.0,3.0,2000.0,0.4,0.0,iv,1000.0
6.0,23.0,3.0,2000.0,0.35,0.0,ia,1000.0
6.0,24.0,2.0,1000.0,0.3,0.0,io,1000.0
6.0,25.0,2.0,1000.0,0.25,0.0,ia,1000.0
6.0,26.0,3.0,6000.0,0.25,0.0,io,1000.0
6.0,27.0,2.0,6000.0,0.4,0.0,io,1000.0
6.0,28.0,2.0,6000.0,0.3,0.0,ia,1000.0
6.0,29.0,3.0,24000.0,0.35,0.0,io,1000.0
6.0,30.0,3.0,24000.0,0.3,0.0,iv,1000.0
6.0,31.0,1.0,18000.0,1.1,0.0,ma,1000.0
6.0,0.0,3.0,0.0,17.5,0.0,ao,3000.0
6.0,1.0,3.0,0.0,3.5,0.0,vo,3000.0
6.0,2.0,2.0,0.0,10.0,0.0,ao,3000.0
6.0,3.0,2.0,0.0,10.0,0.0,aa,3000.0
6.0,4.0,2.0,0.0,2.75,0.0,vo,3000.0
6.0,5.0,2.0,0.0,2.25,0.0,va,3000.0
6.0,6.0,1.0,0.0,9.0,0.0,ao,3000.0
6.0,7.0,1.0,0.0,2.25,0.0,vo,3000.0
6.0,8.0,3.0,3000.0,3.25,0.0,io,3000.0
6.0,9.0,2.0,3000.0,1.5,0.0,io,3000.0
6.0,10.0,2.0,3000.0,1.0,0.0,ia,3000.0
6.0,11.0,1.0,3000.0,1.75,0.0,io,3000.0
6.0,12.0,3.0,3000.0,3.25,0.0,ma,3000.0
6.0,0.0,3.0,0.0,5.5,0.0,ao,1500.0
6.0,1.0,3.0,0.0,8.5,0.0,av,1500.0
6.0,2.0,3.0,0.0,1.4,0.0,vo,1500.0
6.0,3.0,3.0,0.0,1.7,0.0,vv,1500.0
6.0,4.0,4.0,0.0,4.5,0.0,ao,1500.0
6.0,5.0,4.0,0.0,6.5,0.0,aa,1500.0
6.0,6.0,4.0,0.0,1.3,0.0,vo,1500.0
6.0,7.0,4.0,0.0,2.0,0.0,va,1500.0
6.0,8.0,1.0,0.0,5.5,0.0,ao,1500.0
6.0,9.0,1.0,0.0,5.5,0.0,av,1500.0
6.0,10.0,1.0,0.0,0.85,0.0,vo,1500.0
6.0,11.0,1.0,0.0,1.1,0.0,vv,1500.0
6.0,12.0,2.0,0.0,5.0,0.0,ao,1500.0
6.0,13.0,2.0,0.0,6.0,0.0,aa,1500.0
6.0,14.0,2.0,0.0,0.9,0.0,vo,1500.0
6.0,15.0,2.0,0.0,1.3,0.0,va,1500.0
6.0,16.0,4.0,35000.0,0.55,0.0,io,1500.0
6.0,17.0,4.0,7500.0,0.7,0.0,ia,1500.0
6.0,18.0,4.0,3000.0,0.25,0.0,ia,1500.0
6.0,19.0,4.0,15000.0,0.4,0.0,io,1500.0
6.0,20.0,4.0,15000.0,1.3,0.0,ia,1500.0
6.0,21.0,4.0,1500.0,0.3,0.0,io,1500.0
6.0,22.0,4.0,1500.0,0.4,0.0,ia,1500.0
6.0,23.0,3.0,1500.0,0.3,0.0,io,1500.0
6.0,24.0,3.0,1500.0,0.6,0.0,iv,1500.0
6.0,25.0,3.0,40000.0,0.4,0.0,iv,1500.0
6.0,26.0,3.0,30000.0,0.45,0.0,io,1500.0
6.0,27.0,3.0,15000.0,0.6,0.0,io,1500.0
6.0,28.0,3.0,15000.0,0.4,0.0,iv,1500.0
6.0,29.0,3.0,3000.0,0.4,0.0,io,1500.0
6.0,30.0,3.0,3000.0,0.2,0.0,iv,1500.0
6.0,31.0,4.0,15000.0,1.3,0.0,ma,1500.0
6.0,0.0,4.0,0.0,5.1,0.0,ao,1500.0
6.0,1.0,4.0,0.0,22.0,0.0,aa,1500.0
6.0,2.0,4.0,0.0,1.2,0.0,vo,1500.0
6.0,3.0,4.0,0.0,2.0,0.0,va,1500.0
6.0,4.0,3.0,0.0,8.0,0.0,ao,1500.0
6.0,5.0,3.0,0.0,15.5,0.0,aa,1500.0
6.0,6.0,3.0,0.0,1.2,0.0,vo,1500.0
6.0,7.0,3.0,0.0,1.95,0.0,va,1500.0
6.0,8.0,1.0,0.0,3.0,0.0,ao,1500.0
6.0,9.0,1.0,0.0,3.1,0.0,av,1500.0
6.0,10.0,1.0,0.0,0.6,0.0,vo,1500.0
6.0,11.0,1.0,0.0,0.6,0.0,vv,1500.0
6.0,12.0,2.0,0.0,3.5,0.0,ao,1500.0
6.0,13.0,2.0,0.0,10.0,0.0,aa,1500.0
6.0,14.0,2.0,0.0,0.75,0.0,vo,1500.0
6.0,15.0,2.0,0.0,1.4,0.0,va,1500.0
6.0,16.0,4.0,6500.0,0.8,0.0,io,1500.0
6.0,17.0,2.0,3000.0,0.45,0.0,ia,1500.0
6.0,18.0,2.0,27000.0,0.35,0.0,io,1500.0
6.0,19.0,2.0,27000.0,1.9,0.0,ia,1500.0
6.0,20.0,4.0,36000.0,0.35,0.0,ia,1500.0
6.0,21.0,4.0,90000.0,0.4,0.0,ia,1500.0
6.0,22.0,3.0,1500.0,0.5,0.0,io,1500.0
6.0,23.0,3.0,1500.0,1.2,0.0,iv,1500.0
6.0,24.0,3.0,3000.0,0.56,0.0,io,1500.0
6.0,25.0,4.0,3000.0,0.5,0.0,io,1500.0
6.0,26.0,3.0,6500.0,0.55,0.0,io,1500.0
6.0,27.0,3.0,6500.0,1.15,0.0,iv,1500.0
6.0,28.0,4.0,1500.0,1.3,0.0,ia,1500.0
6.0,29.0,3.0,18000.0,0.35,0.0,iv,1500.0
6.0,30.0,1.0,1500.0,0.2,0.0,io,1500.0
6.0,31.0,1.0,3000.0,0.25,0.0,iv,1500.0
6.0,32.0,1.0,6000.0,0.25,0.0,iv,1500.0
6.0,33.0,1.0,27000.0,0.45,0.0,io,1500.0
6.0,34.0,1.0,27000.0,0.35,0.0,iv,1500.0
6.0,35.0,2.0,1500.0,0.24,0.0,io,1500.0
6.0,36.0,2.0,1500.0,0.5,0.0,ia,1500.0
6.0,37.0,2.0,27000.0,1.9,0.0,ma,1500.0
6.0,0.0,1.0,0.0,9.5,0.0,ao,1500.0
6.0,1.0,1.0,0.0,5.5,0.0,av,1500.0
6.0,2.0,1.0,0.0,1.0,0.0,vo,1500.0
6.0,3.0,1.0,0.0,0.95,0.0,vv,1500.0
6.0,4.0,3.0,0.0,19.0,0.0,ao,1500.0
6.0,5.0,3.0,0.0,4.5,0.0,av,1500.0
6.0,6.0,3.0,0.0,2.2,0.0,vo,1500.0
6.0,7.0,3.0,0.0,0.8,0.0,vv,1500.0
6.0,8.0,4.0,0.0,6.5,0.0,ao,1500.0
6.0,9.0,4.0,0.0,5.0,0.0,aa,1500.0
6.0,10.0,4.0,0.0,1.2,0.0,vo,1500.0
6.0,11.0,4.0,0.0,0.9,0.0,va,1500.0
6.0,12.0,2.0,0.0,8.5,0.0,ao,1500.0
6.0,13.0,2.0,0.0,9.5,0.0,aa,1500.0
6.0,14.0,2.0,0.0,1.4,0.0,vo,1500.0
6.0,15.0,2.0,0.0,1.2,0.0,va,1500.0
6.0,16.0,3.0,1500.0,1.5,0.0,io,1500.0
6.0,17.0,3.0,24000.0,0.7,0.0,io,1500.0
6.0,18.0,4.0,1500.0,0.5,0.0,io,1500.0
6.0,19.0,4.0,24000.0,0.65,0.0,io,1500.0
6.0,20.0,2.0,4500.0,0.2,0.0,io,1500.0
6.0,21.0,2.0,4500.0,0.4,0.0,ia,1500.0
6.0,22.0,2.0,18000.0,1.1,0.0,io,1500.0
6.0,23.0,2.0,3000.0,0.7,0.0,ia,1500.0
6.0,24.0,1.0,1500.0,0.4,0.0,io,1500.0
6.0,25.0,1.0,1500.0,0.2,0.0,iv,1500.0
6.0,26.0,2.0,1500.0,0.6,0.0,io,1500.0
6.0,27.0,2.0,1500.0,0.3,0.0,ia,1500.0
6.0,28.0,1.0,18000.0,0.6,0.0,io,1500.0
6.0,29.0,1.0,4500.0,0.5,0.0,iv,1500.0
6.0,30.0,1.0,3000.0,0.3,0.0,io,1500.0
6.0,31.0,1.0,3000.0,0.55,0.0,iv,1500.0
6.0,32.0,3.0,1500.0,1.5,0.0,ma,1500.0
6.0,0.0,2.0,0.0,24.0,0.0,ao,1500.0
6.0,1.0,2.0,0.0,6.0,0.0,aa,1500.0
6.0,2.0,2.0,0.0,2.1,0.0,vo,1500.0
6.0,3.0,2.0,0.0,0.6,0.0,va,1500.0
6.0,4.0,3.0,0.0,23.0,0.0,ao,1500.0
6.0,5.0,3.0,0.0,11.0,0.0,av,1500.0
6.0,6.0,3.0,0.0,3.2,0.0,vo,1500.0
6.0,7.0,3.0,0.0,3.0,0.0,vv,1500.0
6.0,8.0,4.0,0.0,9.0,0.0,ao,1500.0
6.0,9.0,4.0,0.0,5.5,0.0,aa,1500.0
6.0,10.0,4.0,0.0,1.8,0.0,vo,1500.0
6.0,11.0,4.0,0.0,2.3,0.0,va,1500.0
6.0,12.0,1.0,0.0,21.0,0.0,ao,1500.0
6.0,13.0,1.0,0.0,3.5,0.0,av,1500.0
6.0,14.0,1.0,0.0,1.7,0.0,vo,1500.0
6.0,15.0,1.0,0.0,0.7,0.0,vv,1500.0
6.0,16.0,4.0,1500.0,0.6,0.0,io,1500.0
6.0,17.0,4.0,9000.0,1.05,0.0,io,1500.0
6.0,18.0,4.0,9000.0,0.45,0.0,ia,1500.0
6.0,19.0,4.0,18000.0,0.65,0.0,ia,1500.0
6.0,20.0,4.0,30000.0,0.7,0.0,ia,1500.0
6.0,21.0,1.0,1500.0,1.6,0.0,io,1500.0
6.0,22.0,3.0,35000.0,1.4,0.0,iv,1500.0
6.0,23.0,3.0,30000.0,0.6,0.0,io,1500.0
6.0,24.0,2.0,1500.0,2.0,0.0,io,1500.0
6.0,25.0,3.0,9000.0,1.6,0.0,io,1500.0
6.0,26.0,3.0,9000.0,0.7,0.0,iv,1500.0
6.0,27.0,3.0,1500.0,1.6,0.0,io,1500.0
6.0,28.0,3.0,1500.0,0.7,0.0,iv,1500.0
6.0,29.0,2.0,1500.0,2.0,0.0,ma,1500.0
6.0,0.0,1.0,0.0,5.0,0.0,ao,1500.0
6.0,1.0,1.0,0.0,4.5,0.0,av,1500.0
6.0,2.0,1.0,0.0,0.8,0.0,vo,1500.0
6.0,3.0,1.0,0.0,0.9,0.0,vv,1500.0
6.0,4.0,3.0,0.0,11.0,0.0,ao,1500.0
6.0,5.0,3.0,0.0,13.0,0.0,av,1500.0
6.0,6.0,3.0,0.0,1.8,0.0,vo,1500.0
6.0,7.0,3.0,0.0,2.5,0.0,vv,1500.0
6.0,8.0,4.0,0.0,8.0,0.0,ao,1500.0
6.0,9.0,4.0,0.0,27.0,0.0,aa,1500.0
6.0,10.0,4.0,0.0,1.7,0.0,vo,1500.0
6.0,11.0,4.0,0.0,3.0,0.0,va,1500.0
6.0,12.0,2.0,0.0,4.5,0.0,ao,1500.0
6.0,13.0,2.0,0.0,7.0,0.0,aa,1500.0
6.0,14.0,2.0,0.0,0.9,0.0,vo,1500.0
6.0,15.0,2.0,0.0,1.1,0.0,va,1500.0
6.0,16.0,4.0,31000.0,0.35,0.0,io,1500.0
6.0,17.0,3.0,30000.0,0.35,0.0,io,1500.0
6.0,18.0,3.0,30000.0,0.3,0.0,iv,1500.0
6.0,19.0,4.0,1500.0,0.4,0.0,ia,1500.0
6.0,20.0,3.0,1500.0,0.4,0.0,io,1500.0
6.0,21.0,3.0,1500.0,0.9,0.0,iv,1500.0
6.0,22.0,4.0,3000.0,0.6,0.0,ia,1500.0
6.0,23.0,3.0,15000.0,1.3,0.0,io,1500.0
6.0,24.0,3.0,15000.0,0.9,0.0,iv,1500.0
6.0,25.0,4.0,15000.0,0.6,0.0,io,1500.0
6.0,26.0,4.0,15000.0,0.7,0.0,ia,1500.0
6.0,27.0,4.0,24000.0,1.3,0.0,ia,1500.0
6.0,28.0,3.0,15000.0,1.3,0.0,ma,1500.0
6.0,0.0,3.0,0.0,4.5,0.0,ao,3000.0
6.0,1.0,3.0,0.0,2.5,0.0,av,3000.0
6.0,2.0,3.0,0.0,2.3,0.0,vo,3000.0
6.0,3.0,3.0,0.0,1.2,0.0,vv,3000.0
6.0,4.0,4.0,0.0,5.0,0.0,ao,3000.0
6.0,5.0,4.0,0.0,4.0,0.0,aa,3000.0
6.0,6.0,4.0,0.0,1.65,0.0,vo,3000.0
6.0,7.0,4.0,0.0,1.85,0.0,va,3000.0
6.0,8.0,1.0,0.0,10.0,0.0,ao,3000.0
6.0,9.0,1.0,0.0,4.0,0.0,av,3000.0
6.0,10.0,1.0,0.0,2.8,0.0,vo,3000.0
6.0,11.0,1.0,0.0,1.2,0.0,vv,3000.0
6.0,12.0,2.0,0.0,9.5,0.0,ao,3000.0
6.0,13.0,2.0,0.0,5.0,0.0,aa,3000.0
6.0,14.0,2.0,0.0,3.0,0.0,vo,3000.0
6.0,15.0,2.0,0.0,2.1,0.0,va,3000.0
6.0,16.0,3.0,24000.0,1.0,0.0,io,3000.0
6.0,17.0,3.0,24000.0,0.75,0.0,iv,3000.0
6.0,18.0,1.0,6000.0,2.3,0.0,io,3000.0
6.0,19.0,4.0,3000.0,0.15,0.0,io,3000.0
6.0,20.0,4.0,3000.0,0.3,0.0,ia,3000.0
6.0,21.0,4.0,6000.0,0.55,0.0,io,3000.0
6.0,22.0,4.0,18000.0,0.7,0.0,ia,3000.0
6.0,23.0,4.0,24000.0,0.65,0.0,io,3000.0
6.0,24.0,4.0,24000.0,0.7,0.0,ia,3000.0
6.0,25.0,2.0,3000.0,0.5,0.0,io,3000.0
6.0,26.0,2.0,6000.0,2.7,0.0,io,3000.0
6.0,27.0,2.0,6000.0,0.85,0.0,ia,3000.0
6.0,28.0,2.0,25000.0,0.8,0.0,ia,3000.0
6.0,29.0,3.0,3000.0,0.15,0.0,io,3000.0
6.0,30.0,3.0,3000.0,0.2,0.0,iv,3000.0
6.0,31.0,3.0,6000.0,0.9,0.0,io,3000.0
6.0,32.0,3.0,9000.0,0.7,0.0,io,3000.0
6.0,33.0,1.0,3000.0,0.35,0.0,io,3000.0
6.0,34.0,2.0,6000.0,2.7,0.0,ma,3000.0
6.0,0.0,2.0,0.0,5.0,0.0,ao,1500.0
6.0,1.0,2.0,0.0,34.0,0.0,aa,1500.0
6.0,2.0,2.0,0.0,0.7,0.0,vo,1500.0
6.0,3.0,2.0,0.0,2.7,0.0,va,1500.0
6.0,4.0,4.0,0.0,6.0,0.0,ao,1500.0
6.0,5.0,4.0,0.0,5.0,0.0,aa,1500.0
6.0,6.0,4.0,0.0,0.7,0.0,vo,1500.0
6.0,7.0,4.0,0.0,0.6,0.0,va,1500.0
6.0,8.0,1.0,0.0,4.0,0.0,ao,1500.0
6.0,9.0,1.0,0.0,40.0,0.0,av,1500.0
6.0,10.0,1.0,0.0,0.6,0.0,vo,1500.0
6.0,11.0,1.0,0.0,2.7,0.0,vv,1500.0
6.0,12.0,3.0,0.0,7.0,0.0,ao,1500.0
6.0,13.0,3.0,0.0,5.5,0.0,aa,1500.0
6.0,14.0,3.0,0.0,0.9,0.0,vo,1500.0
6.0,15.0,3.0,0.0,0.7,0.0,va,1500.0
6.0,16.0,1.0,1500.0,2.7,0.0,iv,1500.0
6.0,17.0,2.0,1500.0,2.4,0.0,ia,1500.0
6.0,18.0,1.0,1500.0,2.7,0.0,ma,1500.0
6.0,0.0,1.0,0.0,5.0,0.0,ao,3000.0
6.0,1.0,1.0,0.0,9.0,0.0,av,3000.0
6.0,2.0,1.0,0.0,1.1,0.0,vo,3000.0
6.0,3.0,1.0,0.0,2.3,0.0,vv,3000.0
6.0,4.0,2.0,0.0,8.5,0.0,ao,3000.0
6.0,5.0,2.0,0.0,11.5,0.0,aa,3000.0
6.0,6.0,2.0,0.0,1.75,0.0,vo,3000.0
6.0,7.0,2.0,0.0,2.65,0.0,va,3000.0
6.0,8.0,4.0,0.0,4.0,0.0,ao,3000.0
6.0,9.0,4.0,0.0,5.0,0.0,aa,3000.0
6.0,10.0,4.0,0.0,1.6,0.0,vo,3000.0
6.0,11.0,4.0,0.0,1.7,0.0,va,3000.0
6.0,12.0,3.0,0.0,14.0,0.0,ao,3000.0
6.0,13.0,3.0,0.0,7.5,0.0,aa,3000.0
6.0,14.0,3.0,0.0,3.4,0.0,vo,3000.0
6.0,15.0,3.0,0.0,1.6,0.0,va,3000.0
6.0,16.0,2.0,28000.0,0.9,0.0,io,3000.0
6.0,17.0,4.0,21000.0,0.5,0.0,ia,3000.0
